Buildfile: /Users/IK/Project/HongLab/classRoomAssignment_Ver2/build.xml

init:
   [delete] Deleting directory /Users/IK/Project/HongLab/classRoomAssignment_Ver2/bin
    [mkdir] Created dir: /Users/IK/Project/HongLab/classRoomAssignment_Ver2/bin

build:
    [javac] /Users/IK/Project/HongLab/classRoomAssignment_Ver2/build.xml:18: warning: 'includeantruntime' was not set, defaulting to build.sysclasspath=last; set to false for repeatable builds
    [javac] Compiling 10 source files to /Users/IK/Project/HongLab/classRoomAssignment_Ver2/bin
    [javac] warning: [options] bootstrap class path not set in conjunction with -source 1.7
    [javac] 1 warning

BUILD SUCCESSFUL
Total time: 0 seconds
GEK10041.1, GCS10052.2, 12
GEK10041.1, GCS10052.4, 8
GEK10041.1, GCS10052.6, 4
GEK10041.1, GCS20001.5, 2
GEK10041.1, GCS20002.5, 2
GEK10041.1, GEK10040.1, 4
GEK10041.2, BFT20001.1, 2
GEK10041.2, GCS10002.4, 4
GEK10041.2, GCS10037.1, 2
GEK10041.2, GEK10022.1, 4
GEK10041.3, CSW20012.3, 3
GEK10041.3, GCS10002.4, 1
GEK10041.3, GCS10007.1, 2
GEK10041.3, GCS10037.10, 1
GEK10041.3, GCS20002.1, 1
GEK10041.3, GEK10041.3, 50
GEK10041.4, BFT20002.1, 1
GEK10041.4, GCS10002.5, 1
GEK10041.4, GEK10041.4, 9
GEK10042.1, CCE20003.1, 4
GEK10042.1, CSW20001.1, 10
GEK10042.1, CSW20065.1, 16
GEK10042.1, GCS10001.4, 2
GEK10042.1, GCS10003.1, 2
GEK10042.1, GCS10008.1, 2
GEK10042.1, GCS10037.5, 4
GEK10042.1, GCS10041.1, 1
GEK10042.1, GCS10052.10, 2
GEK10042.1, GCS10052.6, 6
GEK10042.1, GCS20001.5, 4
GEK10042.1, GCS20002.5, 2
GEK10042.1, GEK10040.1, 2
GEK10053.1, CUE30031.1, 2
GEK10053.1, ECE20016.1, 2
GEK10053.1, ECE20060.2, 3
GEK10053.1, GCS10037.1, 2
GEK10053.2, ECE20016.2, 2
GEK10053.2, ECE30011.1, 2
GEK10053.2, ECE30081.1, 10
GEK10053.2, GCS10037.10, 2
GEK10053.2, GEK10022.2, 2
GEK10053.2, GEK10038.2, 1
GEK10055.1, ECE20051.3, 8
GEK10055.1, GCS10001.1, 6
GEK10055.1, GCS10002.6, 4
GEK10055.1, GCS10012.1, 2
GEK10055.1, GCS10033.1, 2
GEK10055.1, GCS10053.3, 2
GEK10055.1, GCS10062.7, 2
GEK10055.1, GEE20034.1, 2
GEK10055.1, GEK10030.1, 4
GEK10055.2, CUE30003.1, 2
GEK10055.2, GCS10001.2, 14
GEK10055.2, GCS10002.5, 6
GEK10055.2, GCS10002.7, 6
GEK10055.2, GCS10033.2, 2
GEK10055.2, GCS10053.4, 2
GEK10055.2, GCS10062.1, 6
GEK10055.2, GCS10062.9, 4
GEK10055.2, GCS20002.11, 2
GEK10055.3, CUE20052.1, 6
GEK10055.3, GCS10001.5, 6
GEK10055.3, GCS10019.2, 2
GEK10055.3, GCS10052.7, 8
GEK10055.3, GCS10058.2, 2
GEK10055.3, GCS30008.2, 2
GEK10055.3, GEA20008.1, 1
GEK10055.3, GEA20055.1, 2
GEK10055.3, GEK10015.2, 2
GEK10055.3, GEK10038.2, 1
GEK10055.3, GEK10041.1, 4
GEK10057.1, CSW20001.1, 2
GEK10057.1, GCS10002.2, 8
GEK10057.1, GCS10002.3, 4
GEK10057.1, GCS10037.10, 4
GEK10057.1, GCS10037.2, 6
GEK10057.1, GCS10052.12, 6
GEK10057.1, GCS10052.2, 4
GEK10057.1, GCS10052.3, 10
GEK10057.1, GCS10052.4, 2
GEK10057.1, GCS20001.6, 2
GEK10057.1, GEK10041.2, 6
GEK10057.1, GEK10053.1, 2
GEK10057.3, CSW20012.3, 1
GEK10057.3, ECE20010.1, 2
GEK10057.3, GCS10001.5, 6
GEK10057.3, GCS10001.7, 6
GEK10057.3, GCS10019.2, 2
GEK10057.3, GCS10037.6, 2
GEK10057.3, GCS10041.2, 1
GEK10057.3, GCS10052.1, 2
GEK10057.3, GCS10052.7, 2
GEK10057.3, GCS10057.1, 2
GEK10057.3, GEA20008.1, 2
GEK10057.3, GEA20055.1, 2
GEK10057.3, GEK10015.2, 7
GEK10057.3, GEK10040.2, 1
GEK10057.3, GEK10041.1, 8
GEK10057.3, GEK10042.1, 6
GEK10058.1, GCS10001.3, 6
GEK10058.1, GCS10023.1, 2
GEK10058.1, GCS10033.3, 2
GEK10058.1, GCS10037.9, 2
GEK10058.1, GCS10053.5, 2
GEK10058.1, GCS10061.3, 2
GEK10058.2, CSW20020.1, 2
GEK10058.2, GCS10002.2, 2
GEK10058.2, GCS10002.3, 2
GEK10058.2, GCS10037.2, 2
GEK10058.2, GCS10052.12, 2
GEK10058.2, GEK10041.2, 2
GEK10059.1, CSW20021.1, 2
GEK10059.1, CSW20054.1, 2
GEK10059.1, CUE20013.1, 2
GEK10059.1, GCS10002.5, 6
GEK10059.1, GCS10002.7, 4
GEK10059.1, GCS10027.1, 2
GEK10059.1, GCS10028.1, 2
GEK10059.1, GCS10033.2, 2
GEK10059.1, GCS10039.2, 2
GEK10059.1, GCS10062.1, 2
GEK10059.1, GCS10062.3, 4
GEK10059.2, CCC20076.1, 1
GEK10059.2, CSW30006.1, 2
GEK10059.2, GCS10002.2, 2
GEK10059.2, GCS10002.3, 12
GEK10059.2, GCS10052.12, 2
GEK10059.2, GCS10061.1, 1
GEK10059.2, GCS20008.2, 1
GEK10059.2, GEK10022.2, 2
GEK10059.2, GEK10041.2, 4
GEK10059.3, BFT20001.1, 5
GEK10059.3, CSW20001.1, 2
GEK10059.3, CSW20065.1, 2
GEK10059.3, CUE20005.1, 1
GEK10059.3, ECE30075.1, 2
GEK10059.3, GCS10001.4, 4
GEK10059.3, GCS10008.1, 2
GEK10059.3, GCS10019.1, 2
GEK10059.3, GCS10041.1, 1
GEK10059.3, GCS10050.4, 2
GEK10059.3, GCS10052.2, 2
GEK10059.3, GCS20002.5, 2
GEK10059.3, GCS20005.1, 2
GEK10059.3, GEK10040.1, 1
GEK10059.3, GEK10057.3, 2
GEK10060.1, BFT20001.1, 6
GEK10060.1, CSW20065.1, 2
GEK10060.1, CUE20005.1, 1
GEK10060.1, ECE20057.1, 4
GEK10060.1, GCS10001.4, 2
GEK10060.1, GCS10052.4, 2
GEK10060.1, GEK10057.3, 2
GEK10061.1, CSW20021.1, 4
GEK10061.1, CSW20054.1, 2
GEK10061.1, ECE20010.2, 4
GEK10061.1, GCS10011.1, 2
GEK10061.1, GCS10033.2, 2
GEK10061.1, GCS10039.2, 2
GEK10061.2, BFT20002.1, 6
GEK10061.2, CCC20086.1, 2
GEK10061.2, CCE30006.1, 2
GEK10061.2, CSW20015.1, 1
GEK10061.2, CUE20005.1, 1
GEK10061.2, CUE40053.1, 2
GEK10061.2, GCS10001.1, 2
GEK10061.2, GCS10002.6, 2
GEK10061.2, GCS10027.2, 2
GEK10061.2, GCS10053.1, 2
GEK10061.2, GCS10053.2, 2
GEK10061.2, GCS10062.7, 2
GEK10061.2, GEE20034.1, 2
GEK10061.2, GEK10030.1, 2
GEK10061.2, GEK10059.1, 2
GEK10062.1, CCC20065.1, 2
GEK10062.1, CSW20005.1, 2
GEK10062.1, CSW20012.3, 1
GEK10062.1, CSW30017.1, 2
GEK10062.1, CUE20052.1, 2
GEK10062.1, ECE20010.1, 2
GEK10062.1, GCS10001.5, 2
GEK10062.1, GCS10001.7, 2
GEK10062.1, GCS10019.2, 4
GEK10062.1, GCS10041.2, 1
GEK10062.1, GCS10052.9, 2
GEK10062.1, GCS20001.17, 2
GEK10062.1, GCS20001.4, 2
GEK10062.1, GEA30012.1, 1
GEK10062.1, GEK10040.2, 1
GEK10062.1, GEK10041.1, 26
GEK10062.1, GEK10042.1, 12
GEK10062.1, GEK10060.1, 4
GEK10062.2, BFT20001.1, 1
GEK10062.2, CSW20001.1, 4
GEK10062.2, CSW20065.1, 4
GEK10062.2, CUE20005.1, 2
GEK10062.2, ECE20057.1, 6
GEK10062.2, GCS10001.4, 6
GEK10062.2, GCS10019.1, 2
GEK10062.2, GCS10033.4, 2
GEK10062.2, GCS10041.1, 3
GEK10062.2, GCS10050.2, 2
GEK10062.2, GCS10052.10, 2
GEK10062.2, GCS10052.6, 2
GEK10062.2, GCS20001.16, 2
GEK10062.2, GEK10055.3, 2
GEK10066.1, CUE20013.1, 4
GEK10066.1, GCS10001.2, 8
GEK10066.1, GCS10002.5, 2
GEK10066.1, GCS10002.7, 10
GEK10066.1, GCS10027.1, 4
GEK10066.1, GCS10037.12, 4
GEK10066.1, GCS10041.2, 1
GEK10066.1, GCS10053.4, 4
GEK10066.1, GCS10062.3, 6
GEK10066.1, GCS10062.9, 2
GEK10066.1, GCS20001.2, 2
GEK10066.1, GEK10055.1, 2
GEK10066.1, GEK10061.2, 2
GEK10070.1, BFT20002.1, 6
GEK10070.1, CSW20015.1, 1
GEK10070.1, GCS10002.6, 4
GEK10070.1, GCS10012.1, 4
GEK10070.1, GCS10027.2, 2
GEK10070.1, GCS10037.4, 2
GEK10070.1, GCS10037.8, 2
GEK10070.1, GCS10062.2, 4
GEK10070.1, GCS10062.4, 6
GEK10070.1, GCS10062.8, 2
GEK10070.1, GEK10030.1, 2
GEK10070.1, GEK10061.1, 4
GEK10070.1, GEK10066.1, 2
GEK10075.1, GCS10002.2, 2
GEK10075.1, GCS10002.3, 1
GEK10075.1, GCS10037.2, 1
GEK10075.1, GCS10052.12, 2
GEK10075.1, GCS10052.3, 1
GEK10075.1, GEA20002.1, 1
GEK10075.1, GEK10041.2, 2
GEK10075.1, GEK10041.3, 1
GEK10077.1, GCS10001.3, 3
GEK10077.1, GCS10061.3, 1
GEK10077.1, GEK10077.1, 22
GEK10087.1, GCS10002.4, 2
GEK10087.1, GEK10087.1, 22
GEK10088.1, CSW20054.1, 2
GEK10088.1, GCS10001.2, 1
GEK10088.1, GCS10002.1, 1
GEK10088.1, GCS10002.7, 2
GEK10088.1, GCS10007.4, 1
GEK10088.1, GCS10062.11, 1
GEK10088.1, GEK10041.4, 1
GEK10088.1, GEK10058.1, 1
GEK10088.1, GEK10070.1, 1
GEK10088.1, GEK10088.1, 43
GEK10088.2, CSW20015.1, 1
GEK10088.2, GCS10001.3, 1
GEK10088.2, GCS10007.3, 1
GEK10088.2, GCS10061.3, 2
GEK10088.2, GCS10062.10, 2
GEK10088.2, GCS10062.5, 1
GEK10088.2, GEK10088.2, 45
GEK10089.1, CSW20001.1, 1
GEK10089.1, GEE30023.1, 1
GEK10089.1, GEK10089.1, 8
GEK10089.2, GCS10037.8, 1
GEK10089.2, GCS10062.8, 1
GEK10089.2, GEK10089.2, 8
GEK10090.1, BFT20002.1, 2
GEK10090.1, ECE20051.3, 2
GEK10090.1, GCS10001.1, 8
GEK10090.1, GCS10002.6, 4
GEK10090.1, GCS10033.1, 2
GEK10090.1, GCS10053.3, 2
GEK10090.1, GCS10062.4, 2
GEK10090.1, GEA30021.1, 1
GEK10090.1, GEK10030.1, 6
GEK10090.1, GEK10059.1, 8
GEK10090.1, GEK10061.1, 6
GEK10090.1, GEK10066.1, 10
GEK10090.1, GEK10088.1, 5
GEK10090.2, BFT20002.1, 2
GEK10090.2, BFT30057.1, 2
GEK10090.2, CCC20064.1, 2
GEK10090.2, GCS10007.4, 4
GEK10090.2, GCS10010.1, 4
GEK10090.2, GCS10037.4, 2
GEK10090.2, GCS10037.8, 2
GEK10090.2, GCS10053.10, 4
GEK10090.2, GCS10062.4, 2
GEK10090.2, GCS30009.1, 2
GEK10090.2, GEK10077.1, 1
GEK10090.2, GEK10088.2, 2
GEK10091.1, GCS10001.6, 6
GEK10091.1, GCS10050.6, 1
GEK10091.1, GCS10052.11, 2
GEK10091.1, GCS10052.8, 3
GEK10091.1, GEK10058.2, 2
GEK10091.1, GEK10091.1, 48
GEK10093.1, CCC20064.1, 4
GEK10093.1, CCC20086.1, 2
GEK10093.1, CCC30035.1, 2
GEK10093.1, GCS10001.1, 4
GEK10093.1, GCS10002.6, 6
GEK10093.1, GCS10033.1, 2
GEK10093.1, GCS10037.8, 2
GEK10093.1, GCS10041.1, 4
GEK10093.1, GCS10062.2, 2
GEK10093.1, GEK10059.1, 4
GEK10093.1, GEK10061.1, 2
GEK10094.1, GEK10075.1, 2
GEK10094.1, GEK10094.1, 15
GEK10095.1, ECE20016.2, 2
GEK10095.1, ECE30011.1, 2
GEK10095.1, GCS10002.2, 6
GEK10095.1, GCS10002.3, 2
GEK10095.1, GCS10004.1, 2
GEK10095.1, GCS10033.4, 4
GEK10095.1, GCS10037.10, 2
GEK10095.1, GCS10037.2, 4
GEK10095.1, GCS10052.12, 2
GEK10095.1, GCS10052.2, 6
GEK10095.1, GCS10052.3, 4
GEK10095.1, GCS10052.4, 2
GEK10095.1, GCS20002.7, 2
GEK10095.1, GEK10038.2, 2
GEK10095.1, GEK10041.2, 2
GEK10095.1, GEK10091.1, 3
GEK10095.2, BFT20002.1, 2
GEK10095.2, GCS10001.1, 4
GEK10095.2, GCS10002.6, 6
GEK10095.2, GCS10012.1, 6
GEK10095.2, GCS10027.2, 2
GEK10095.2, GCS10033.1, 2
GEK10095.2, GCS10041.1, 1
GEK10095.2, GCS10053.1, 2
GEK10095.2, GCS10062.2, 2
GEK10095.2, GCS10062.4, 2
GEK10095.2, GCS10062.7, 2
GEK10095.2, GCS10062.8, 4
GEK10095.2, GCS20001.1, 2
GEK10095.2, GCS20002.15, 2
GEK10095.2, GEK10055.2, 2
GEK10095.2, GEK10059.1, 6
GEK10095.2, GEK10061.1, 4
GEK10095.2, GEK10066.1, 10
GEK10095.3, CCE20007.1, 1
GEK10095.3, GCS10001.3, 6
GEK10095.3, GCS10033.3, 2
GEK10095.3, GCS10037.9, 10
GEK10095.3, GCS10039.1, 2
GEK10095.3, GCS10053.5, 2
GEK10095.3, GCS10062.10, 2
GEK10095.3, GEK10088.1, 1
GEK10095.3, GEK10090.2, 16
GEK10095.4, CCE20005.1, 2
GEK10095.4, GCS10001.6, 2
GEK10095.4, GCS10052.11, 2
GEK10095.4, GCS10052.5, 4
GEK10095.4, GCS10052.7, 4
GEK10095.4, GCS10058.1, 4
GEK10095.4, GEA20002.1, 1
GEK10095.4, GEK10035.2, 3
GEK10095.4, GEK10038.3, 1
GEK10095.4, GEK10041.1, 2
GEK10095.4, GEK10041.3, 1
GEK10095.4, GEK10042.1, 2
GEK10095.4, GEK10057.1, 8
GEK10095.4, GEK10062.2, 2
GEK10096.1, GCS10001.5, 6
GEK10096.1, GCS10001.7, 2
GEK10096.1, GCS10019.2, 4
GEK10096.1, GCS10050.1, 2
GEK10096.1, GCS10052.1, 4
GEK10096.1, GCS10052.7, 10
GEK10096.1, GCS10052.9, 2
GEK10096.1, GCS10058.2, 2
GEK10096.1, GEA20055.1, 2
GEK10096.1, GEA30011.1, 1
GEK10096.1, GEK10015.2, 2
GEK10096.1, GEK10038.2, 4
GEK10096.1, GEK10041.1, 16
GEK10096.1, GEK10042.1, 10
GEK10096.1, GEK10059.3, 4
GEK10096.1, GEK10060.1, 2
GEK10096.1, GEK10062.2, 6
GEK10096.2, BFT20001.1, 2
GEK10096.2, ECE20057.1, 10
GEK10096.2, GCS10001.4, 6
GEK10096.2, GCS10050.2, 8
GEK10096.2, GCS10052.10, 4
GEK10096.2, GCS10052.2, 2
GEK10096.2, GCS10052.4, 4
GEK10096.2, GCS10052.6, 2
GEK10096.2, GEK10038.1, 5
GEK10096.2, GEK10040.1, 1
GEK10096.2, GEK10055.3, 22
GEK10096.2, GEK10057.3, 12
GEK10096.2, GEK10062.1, 4
GEK10096.3, ENG20022.1, 4
GEK10096.3, GCS10010.1, 10
GEK10096.3, GCS10037.4, 2
GEK10096.3, GCS10037.8, 6
GEK10096.3, GCS10062.11, 4
GEK10096.3, GCS10062.4, 4
GEK10096.3, GCS10062.6, 6
GEK10096.3, GEK10058.1, 6
GEK10096.3, GEK10088.2, 1
GEK10096.4, BFT20001.1, 1
GEK10096.4, ECE20016.1, 2
GEK10096.4, GCS10001.6, 8
GEK10096.4, GCS10002.4, 2
GEK10096.4, GCS10050.6, 2
GEK10096.4, GCS10052.5, 4
GEK10096.4, GCS10058.1, 4
GEK10096.4, GEK10057.1, 12
GEK10096.4, GEK10058.2, 10
GEK10096.4, GEK10075.1, 2
GEK10098.1, BFT20002.1, 2
GEK10098.1, GCS10007.4, 2
GEK10098.1, GCS10010.1, 2
GEK10098.1, GCS10053.10, 2
GEK10098.1, GCS10062.11, 2
GEK10098.1, GCS10062.4, 2
GEK10098.1, GCS10062.6, 4
GEK10098.1, GCS10062.8, 2
GEK10098.1, GCS30009.1, 2
GEK10098.1, GEK10058.1, 4
GEK10098.1, GEK10077.1, 1
GEK10098.1, GEK10095.3, 2
GEK10098.2, BFT40052.1, 1
GEK10098.2, CSW30012.1, 1
GEK10098.2, ECE30030.1, 1
GEK10098.2, GCS10007.3, 2
GEK10098.2, GCS10053.9, 1
GEK10098.2, GCS20002.16, 3
GEK10098.2, GCS20009.1, 1
GEK10098.2, GEK10096.3, 1
GEK10098.2, GEK10098.2, 40
GEK10099.1, CCC20020.1, 2
GEK10099.1, CCC20050.1, 2
GEK10099.1, CSW20005.1, 2
GEK10099.1, GCS10001.6, 2
GEK10099.1, GCS10014.1, 1
GEK10099.1, GEK10041.1, 8
GEK10099.1, GEK10041.3, 1
GEK10099.1, GEK10057.1, 2
GEK10099.1, GEK10059.3, 2
GEK10099.1, GEK10062.2, 2
GEK10099.1, GEK10095.1, 2
GEK20011.1, GCS10001.5, 4
GEK20011.1, GCS10001.7, 8
GEK20011.1, GCS10019.2, 2
GEK20011.1, GCS10052.1, 10
GEK20011.1, GCS10052.9, 2
GEK20011.1, GEK10015.2, 1
GEK20011.1, GEK10038.2, 1
GEK20011.1, GEK10040.2, 1
GEK20011.1, GEK10041.1, 12
GEK20011.1, GEK10042.1, 8
GEK20011.1, GEK10059.3, 2
GEK20011.1, GEK10062.2, 2
GEK20011.1, GEK10096.2, 8
GEK20011.3, CSW30035.1, 2
GEK20011.3, CSW30063.1, 2
GEK20011.3, ECE20051.2, 2
GEK20011.3, GCS10001.5, 2
GEK20011.3, GCS10001.6, 2
GEK20011.3, GCS10014.1, 2
GEK20011.3, GCS10041.2, 1
GEK20011.3, GCS10057.1, 2
GEK20011.3, GCS10058.2, 2
GEK20011.3, GCS20002.6, 2
GEK20011.3, GEK10022.1, 2
GEK20011.3, GEK10038.3, 1
GEK20011.3, GEK10041.1, 6
GEK20011.3, GEK10042.1, 2
GEK20011.3, GEK10058.2, 2
GEK20011.3, GEK10062.2, 2
GEK20011.3, GEK10096.2, 2
GEK20016.1, BFT20001.1, 6
GEK20016.1, CSW20020.1, 2
GEK20016.1, CSW20065.1, 8
GEK20016.1, CSW30025.1, 2
GEK20016.1, CUE20002.1, 2
GEK20016.1, CUE20005.1, 2
GEK20016.1, CUE30051.1, 4
GEK20016.1, ECE20051.1, 2
GEK20016.1, ECE20057.1, 10
GEK20016.1, ECE30075.1, 2
GEK20016.1, ECE30075.2, 2
GEK20016.1, GCS10004.1, 2
GEK20016.1, GCS10007.1, 2
GEK20016.1, GCS10037.5, 2
GEK20016.1, GCS10041.1, 2
GEK20016.1, GCS10050.2, 2
GEK20016.1, GCS10050.4, 2
GEK20016.1, GCS20002.5, 2
GEK20016.1, GCS20005.1, 2
GEK20016.1, GEK10040.1, 1
GEK20016.1, GEK10055.3, 4
GEK20016.1, GEK10057.3, 4
GEK20016.1, GEK10062.1, 4
GEK20016.1, GEK10096.1, 2
GEK20017.1, BFT20002.1, 8
GEK20017.1, CSW20085.1, 2
GEK20017.1, GCS10062.11, 2
GEK20017.1, GEA20057.1, 2
GEK20017.1, GEK10095.3, 2
GEK20019.1, CSW20005.1, 2
GEK20019.1, ECE20010.1, 2
GEK20019.1, GCS10001.7, 2
GEK20019.1, GEA20008.1, 1
GEK20019.1, GEK10015.2, 1
GEK20019.1, GEK10038.2, 1
GEK20019.1, GEK10041.1, 2
GEK20021.2, BFT30020.1, 1
GEK20021.2, GEK10041.3, 3
GEK20021.2, GEK20021.2, 12
GEK20028.1, BFT20001.1, 5
GEK20028.1, CSW30017.1, 1
GEK20028.1, CUE20002.1, 1
GEK20028.1, GCS10004.1, 1
GEK20028.1, GCS10007.1, 1
GEK20028.1, GCS10037.10, 1
GEK20028.1, GEK20028.1, 40
GEK20028.2, CSW20001.1, 1
GEK20028.2, CSW20020.1, 1
GEK20028.2, CUE20002.1, 1
GEK20028.2, GEK10075.1, 1
GEK20028.2, GEK10095.4, 1
GEK20028.2, GEK20011.3, 1
GEK20028.2, GEK20028.2, 37
GEK20028.3, CSW20054.1, 1
GEK20028.3, ECE20010.2, 2
GEK20028.3, GCS10001.2, 1
GEK20028.3, GCS10010.1, 2
GEK20028.3, GEK10077.1, 1
GEK20028.3, GEK10088.2, 1
GEK20028.3, GEK10095.3, 1
GEK20028.3, GEK20028.3, 28
GEK20028.4, CCE32001.1, 1
GEK20028.4, CSW20079.1, 1
GEK20028.4, GCS20001.12, 1
GEK20028.4, GEK10088.1, 1
GEK20028.4, GEK20028.4, 25
GEK20033.1, CSW20012.2, 2
GEK20033.1, CSW20021.1, 2
GEK20033.1, CSW20054.1, 6
GEK20033.1, CUE20013.1, 2
GEK20033.1, GCS10033.2, 2
GEK20033.1, GCS10037.12, 2
GEK20033.1, GCS10039.2, 2
GEK20033.1, GCS10062.1, 6
GEK20033.1, GCS10062.3, 2
GEK20033.1, GCS10062.9, 2
GEK20033.1, GCS20001.2, 2
GEK20033.1, GEK10070.1, 6
GEK20033.1, GEK10090.1, 2
GEK20033.1, GEK10095.2, 4
GEK20042.1, BFT40001.1, 4
GEK20042.1, CSW20005.1, 2
GEK20042.1, CSW20012.3, 1
GEK20042.1, ECE20051.2, 2
GEK20042.1, GCS20005.2, 2
GEK20042.1, GEK10059.3, 2
GEK20042.1, GEK10062.2, 2
GEK20042.1, GEK20016.1, 2
GEK20042.2, BFT40052.1, 2
GEK20042.2, CCE22001.1, 6
GEK20042.2, GCS10007.4, 6
GEK20042.2, GCS10010.1, 2
GEK20042.2, GCS10053.10, 4
GEK20042.2, GCS10053.8, 2
GEK20042.2, GEK10095.3, 2
GEK20044.1, GCS10001.5, 3
GEK20044.1, GCS10002.2, 2
GEK20044.1, GCS10002.3, 5
GEK20044.1, GCS10014.1, 1
GEK20044.1, GCS10052.1, 1
GEK20044.1, GCS10052.12, 1
GEK20044.1, GCS10052.3, 1
GEK20044.1, GCS10058.2, 1
GEK20044.1, GEK10041.1, 2
GEK20044.1, GEK10042.1, 5
GEK20044.1, GEK10059.3, 1
GEK20044.1, GEK10062.2, 1
GEK20044.1, GEK10096.2, 1
GEK20044.1, GEK20016.1, 1
GEK20044.1, GEK20044.1, 40
GEK20053.1, CCE20005.1, 2
GEK20053.1, ECE20051.2, 2
GEK20053.1, GCS10037.6, 2
GEK20053.1, GCS20001.4, 2
GEK20053.1, GCS20005.2, 2
GEK20053.1, GCS20005.3, 2
GEK20053.1, GEK10040.2, 2
GEK20053.1, GEK10041.1, 2
GEK20053.1, GEK10042.1, 4
GEK20053.1, GEK10060.1, 2
GEK20053.2, BFT20001.1, 1
GEK20053.2, CUE30051.1, 6
GEK20053.2, ECE20051.1, 4
GEK20053.2, ECE20057.1, 6
GEK20053.2, ECE30012.1, 2
GEK20053.2, ECE40084.1, 2
GEK20053.2, GCS10019.1, 4
GEK20053.2, GCS10037.5, 2
GEK20053.2, GCS20005.1, 2
GEK20053.2, GEK10096.1, 4
GEK20053.2, GEK20042.1, 2
GEK20058.1, GCS10001.1, 10
GEK20058.1, GCS10002.6, 8
GEK20058.1, GCS10012.1, 10
GEK20058.1, GCS10053.3, 4
GEK20058.1, GCS10062.2, 8
GEK20058.1, GCS20001.10, 2
GEK20058.1, GEK10030.1, 12
GEK20058.1, GEK10041.4, 2
GEK20058.1, GEK10059.1, 12
GEK20058.1, GEK10061.1, 4
GEK20058.1, GEK10066.1, 6
GEK20058.1, GEK20033.1, 8
GEK20058.10, GCS10001.6, 2
GEK20058.10, GCS10002.4, 2
GEK20058.10, GCS10034.1, 2
GEK20058.10, GCS10037.1, 2
GEK20058.10, GEK10058.2, 4
GEK20058.10, GEK10095.1, 2
GEK20058.10, GEK20044.1, 1
GEK20058.2, GCS10001.2, 12
GEK20058.2, GCS10002.5, 8
GEK20058.2, GCS10002.7, 14
GEK20058.2, GCS10011.1, 2
GEK20058.2, GCS10027.1, 2
GEK20058.2, GCS10028.1, 4
GEK20058.2, GCS10037.12, 6
GEK20058.2, GCS10037.3, 12
GEK20058.2, GCS10041.2, 1
GEK20058.2, GCS10062.1, 4
GEK20058.2, GCS10062.3, 4
GEK20058.2, GCS10062.9, 4
GEK20058.2, GEK10055.1, 18
GEK20058.2, GEK10061.2, 4
GEK20058.2, GEK10070.1, 10
GEK20058.2, GEK10090.1, 12
GEK20058.2, GEK10093.1, 6
GEK20058.2, GEK10095.2, 14
GEK20058.3, CUE20005.1, 1
GEK20058.3, GCS10001.1, 16
GEK20058.3, GCS10002.6, 14
GEK20058.3, GCS10012.1, 4
GEK20058.3, GCS10037.4, 6
GEK20058.3, GCS10037.8, 4
GEK20058.3, GCS10041.1, 1
GEK20058.3, GCS10053.3, 4
GEK20058.3, GCS10062.2, 6
GEK20058.3, GCS10062.4, 2
GEK20058.3, GEK10030.1, 6
GEK20058.3, GEK10055.2, 26
GEK20058.3, GEK10059.1, 8
GEK20058.3, GEK10061.1, 4
GEK20058.3, GEK10066.1, 12
GEK20058.3, GEK10088.1, 3
GEK20058.3, GEK20033.1, 8
GEK20058.4, GCS10001.2, 14
GEK20058.4, GCS10002.5, 4
GEK20058.4, GCS10002.7, 22
GEK20058.4, GCS10027.1, 2
GEK20058.4, GCS10033.2, 6
GEK20058.4, GCS10037.12, 4
GEK20058.4, GCS10062.3, 2
GEK20058.4, GCS10062.9, 4
GEK20058.4, GEK10055.1, 2
GEK20058.4, GEK10061.2, 6
GEK20058.4, GEK10070.1, 2
GEK20058.4, GEK10090.1, 14
GEK20058.4, GEK10093.1, 6
GEK20058.4, GEK10095.2, 4
GEK20058.5, CCC20053.1, 2
GEK20058.5, CUE20005.1, 1
GEK20058.5, GCS10001.1, 12
GEK20058.5, GCS10002.6, 8
GEK20058.5, GCS10012.1, 2
GEK20058.5, GCS10033.1, 2
GEK20058.5, GCS10037.8, 2
GEK20058.5, GCS10041.1, 1
GEK20058.5, GCS10053.3, 2
GEK20058.5, GCS10062.2, 8
GEK20058.5, GCS10062.4, 2
GEK20058.5, GCS10062.7, 2
GEK20058.5, GCS10062.8, 4
GEK20058.5, GEK10030.1, 10
GEK20058.5, GEK10055.2, 26
GEK20058.5, GEK10061.1, 2
GEK20058.5, GEK10066.1, 8
GEK20058.5, GEK10088.1, 1
GEK20058.5, GEK20028.3, 1
GEK20058.5, GEK20033.1, 4
GEK20058.6, GCS10001.2, 16
GEK20058.6, GCS10001.3, 14
GEK20058.6, GCS10002.7, 2
GEK20058.6, GCS10037.3, 4
GEK20058.6, GCS10039.2, 2
GEK20058.6, GCS10041.2, 2
GEK20058.6, GCS10053.4, 2
GEK20058.6, GCS10062.3, 10
GEK20058.6, GCS10062.9, 4
GEK20058.6, GEK10061.2, 6
GEK20058.6, GEK10070.1, 4
GEK20058.6, GEK10090.1, 2
GEK20058.6, GEK10090.2, 4
GEK20058.6, GEK10095.2, 6
GEK20058.6, GEK10096.3, 4
GEK20058.6, GEK10098.1, 2
GEK20058.7, CCC20065.1, 2
GEK20058.7, CSW20005.1, 2
GEK20058.7, GCS10001.5, 10
GEK20058.7, GCS10001.7, 2
